episode,alpha_emp,N,A1_action,A2_action,r1,r2,r1_shaped,r2_shaped,epsilon_A1,epsilon_A2,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward
1280,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.34
1281,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.34
1282,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.34
1283,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.34
1284,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.31
1285,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.31
1286,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.31
1287,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.31
1288,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.31
1289,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.31
1290,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.31
1291,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.31
1292,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.31
1293,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.31
1294,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.31
1295,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.31
1296,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.31
1297,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.31
1298,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.31
1299,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.31
1300,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.31
1301,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.31
1302,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.31
1303,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.31
1304,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.31
1305,1.0,2,D,C,5.0,0.0,5.0,0.0,0.05,0.05,5.0,0,0.01,2.34
1306,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.34
1307,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.34
1308,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.34
1309,1.0,2,D,C,5.0,0.0,5.0,0.0,0.05,0.05,5.0,0,0.01,2.37
1310,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.37
1311,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.37
1312,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.37
1313,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.37
1314,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.37
1315,1.0,2,D,C,5.0,0.0,5.0,0.0,0.05,0.05,5.0,0,0.01,2.37
1316,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.37
1317,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.37
1318,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.37
1319,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.37
1320,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.37
1321,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.37
1322,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.37
1323,1.0,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.02,2.41
1324,1.0,2,C,D,0.0,5.0,0.0,5.0,0.05,0.05,5.0,0,0.02,2.44
1325,1.0,2,C,D,0.0,5.0,0.0,5.0,0.05,0.05,5.0,0,0.02,2.47
1326,1.0,2,D,C,5.0,0.0,5.0,0.0,0.05,0.05,5.0,0,0.02,2.5
1327,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.5
1328,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.5
1329,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.5
1330,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.5
1331,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.5
1332,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.5
1333,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.5
1334,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.5
1335,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.5
1336,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.5
1337,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.5
1338,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.5
1339,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.5
1340,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.5
1341,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.5
1342,1.0,2,D,C,5.0,0.0,5.0,0.0,0.05,0.05,5.0,0,0.02,2.53
1343,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.53
1344,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.53
1345,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.53
1346,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.53
1347,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.53
1348,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.53
1349,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.53
1350,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.53
1351,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.5
1352,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.47
1353,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.47
1354,1.0,2,D,C,5.0,0.0,5.0,0.0,0.05,0.05,5.0,0,0.02,2.47
1355,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.47
1356,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.44
1357,1.0,2,C,D,0.0,5.0,0.0,5.0,0.05,0.05,5.0,0,0.02,2.47
1358,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.44
1359,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.44
1360,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.41
1361,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.41
1362,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.38
1363,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.38
1364,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.38
1365,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.38
1366,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.35
1367,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.35
1368,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.35
1369,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.35
1370,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.35
1371,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.35
1372,1.0,2,C,D,0.0,5.0,0.0,5.0,0.05,0.05,5.0,0,0.02,2.38
1373,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.02,2.38
1374,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.34
1375,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.34
1376,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.34
1377,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.34
1378,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.34
1379,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.34
1380,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.34
1381,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.34
1382,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.34
1383,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.34
1384,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.34
1385,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.34
1386,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.34
1387,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.34
1388,1.0,2,C,D,0.0,5.0,0.0,5.0,0.05,0.05,5.0,0,0.01,2.37
1389,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.37
1390,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.37
1391,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.37
1392,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.37
1393,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.37
1394,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.37
1395,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.37
1396,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.37
1397,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.37
1398,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.37
1399,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.37
1400,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.37
1401,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.37
1402,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.37
1403,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.37
1404,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.37
1405,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.34
1406,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.34
1407,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.34
1408,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.34
1409,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.31
1410,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.31
1411,1.0,2,D,C,5.0,0.0,5.0,0.0,0.05,0.05,5.0,0,0.01,2.34
1412,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.34
1413,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.34
1414,1.0,2,D,C,5.0,0.0,5.0,0.0,0.05,0.05,5.0,0,0.01,2.37
1415,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.34
1416,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.34
1417,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.34
1418,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.34
1419,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.34
1420,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.34
1421,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.34
1422,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.01,2.34
1423,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
1424,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
1425,1.0,2,C,D,0.0,5.0,0.0,5.0,0.05,0.05,5.0,0,0.0,2.27
1426,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.24
1427,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.24
1428,1.0,2,D,C,5.0,0.0,5.0,0.0,0.05,0.05,5.0,0,0.0,2.27
1429,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
1430,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
1431,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
1432,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
1433,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
1434,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
1435,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
1436,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
1437,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
1438,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
1439,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
1440,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
1441,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
1442,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.24
1443,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.24
1444,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.24
1445,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.24
1446,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.24
1447,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.24
1448,1.0,2,C,D,0.0,5.0,0.0,5.0,0.05,0.05,5.0,0,0.0,2.27
1449,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
1450,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
1451,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
1452,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
1453,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
1454,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.24
1455,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.24
1456,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.24
1457,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
1458,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
1459,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
1460,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
1461,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
1462,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
1463,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
1464,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
1465,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
1466,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
1467,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
1468,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
1469,1.0,2,C,D,0.0,5.0,0.0,5.0,0.05,0.05,5.0,0,0.0,2.24
1470,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.24
1471,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.24
1472,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
1473,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
1474,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
1475,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
1476,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
1477,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
1478,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
1479,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
1480,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
1481,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
1482,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
1483,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
1484,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
1485,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
1486,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
1487,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
1488,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
1489,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
1490,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
1491,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
1492,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
1493,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
1494,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
1495,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
1496,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
1497,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
1498,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
1499,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
1500,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
1501,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
1502,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
1503,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
1504,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
1505,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
1506,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
1507,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
1508,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
1509,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
1510,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
1511,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
1512,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
1513,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
1514,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
1515,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
1516,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
1517,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
1518,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
1519,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
1520,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
1521,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
1522,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
1523,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
1524,1.0,2,C,D,0.0,5.0,0.0,5.0,0.05,0.05,5.0,0,0.0,2.15
1525,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
1526,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
1527,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
1528,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
1529,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
1530,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
1531,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
1532,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
1533,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
1534,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
1535,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
1536,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
1537,1.0,2,C,D,0.0,5.0,0.0,5.0,0.05,0.05,5.0,0,0.0,2.12
1538,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
1539,1.0,2,C,D,0.0,5.0,0.0,5.0,0.05,0.05,5.0,0,0.0,2.15
1540,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
1541,1.0,2,C,D,0.0,5.0,0.0,5.0,0.05,0.05,5.0,0,0.0,2.18
1542,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
1543,1.0,2,C,D,0.0,5.0,0.0,5.0,0.05,0.05,5.0,0,0.0,2.21
1544,1.0,2,D,C,5.0,0.0,5.0,0.0,0.05,0.05,5.0,0,0.0,2.24
1545,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.24
1546,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.24
1547,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.24
1548,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
1549,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
1550,1.0,2,C,D,0.0,5.0,0.0,5.0,0.05,0.05,5.0,0,0.0,2.24
1551,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.24
