step,experiment,type,N,empathy_alpha,A1_action,A2_action,r1,r2,r1_shaped,r2_shaped,epsilon_A1,epsilon_A2,state,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward,extra_total_extraction,extra_stock_level
198,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.3707,0.3707,"('C', 'C')",6.0,1,0.55,5.43,,
199,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.3688,0.3688,"('C', 'C')",6.0,1,0.55,5.43,,
200,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.367,0.367,"('C', 'C')",6.0,1,0.56,5.44,,
201,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.3651,0.3651,"('C', 'C')",6.0,1,0.56,5.44,,
202,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.3633,0.3633,"('C', 'C')",6.0,1,0.57,5.45,,
203,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.3615,0.3615,"('C', 'C')",6.0,1,0.58,5.46,,
204,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.3597,0.3597,"('C', 'C')",6.0,1,0.58,5.46,,
205,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.3579,0.3579,"('C', 'C')",6.0,1,0.59,5.47,,
206,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.3561,0.3561,"('C', 'C')",6.0,1,0.6,5.48,,
207,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.3543,0.3543,"('C', 'C')",6.0,1,0.6,5.48,,
208,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.3525,0.3525,"('C', 'C')",6.0,1,0.61,5.49,,
209,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.3508,0.3508,"('C', 'C')",6.0,1,0.62,5.5,,
210,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.349,0.349,"('C', 'C')",6.0,1,0.63,5.51,,
211,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.3473,0.3473,"('C', 'C')",6.0,1,0.64,5.55,,
212,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.3455,0.3455,"('C', 'C')",6.0,1,0.64,5.55,,
213,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.3438,0.3438,"('C', 'C')",6.0,1,0.64,5.55,,
214,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.3421,0.3421,"('C', 'C')",6.0,1,0.64,5.55,,
215,pd_N2,matrix,2,0.2,C,D,0.0,5.0,4.0,1.0,0.3404,0.3404,"('C', 'D')",5.0,0,0.64,5.58,,
216,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.3387,0.3387,"('C', 'C')",6.0,1,0.65,5.59,,
217,pd_N2,matrix,2,0.2,D,D,1.0,1.0,1.0,1.0,0.337,0.337,"('D', 'D')",2.0,0,0.65,5.56,,
218,pd_N2,matrix,2,0.2,C,D,0.0,5.0,4.0,1.0,0.3353,0.3353,"('C', 'D')",5.0,0,0.65,5.56,,
219,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.3336,0.3336,"('C', 'C')",6.0,1,0.65,5.56,,
220,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.332,0.332,"('C', 'C')",6.0,1,0.65,5.56,,
221,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.3303,0.3303,"('C', 'C')",6.0,1,0.66,5.57,,
222,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.3286,0.3286,"('C', 'C')",6.0,1,0.66,5.57,,
223,pd_N2,matrix,2,0.2,C,D,0.0,5.0,4.0,1.0,0.327,0.327,"('C', 'D')",5.0,0,0.65,5.56,,
224,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.3254,0.3254,"('C', 'C')",6.0,1,0.65,5.56,,
225,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.3237,0.3237,"('C', 'C')",6.0,1,0.65,5.56,,
226,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.3221,0.3221,"('C', 'C')",6.0,1,0.66,5.57,,
227,pd_N2,matrix,2,0.2,C,D,0.0,5.0,4.0,1.0,0.3205,0.3205,"('C', 'D')",5.0,0,0.66,5.57,,
228,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.3189,0.3189,"('C', 'C')",6.0,1,0.66,5.57,,
229,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.3173,0.3173,"('C', 'C')",6.0,1,0.67,5.58,,
230,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.3157,0.3157,"('C', 'C')",6.0,1,0.68,5.59,,
231,pd_N2,matrix,2,0.2,D,C,5.0,0.0,1.0,4.0,0.3141,0.3141,"('D', 'C')",5.0,0,0.67,5.58,,
232,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.3126,0.3126,"('C', 'C')",6.0,1,0.67,5.58,,
233,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.311,0.311,"('C', 'C')",6.0,1,0.67,5.58,,
234,pd_N2,matrix,2,0.2,C,D,0.0,5.0,4.0,1.0,0.3095,0.3095,"('C', 'D')",5.0,0,0.67,5.58,,
235,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.3079,0.3079,"('C', 'C')",6.0,1,0.67,5.58,,
236,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.3064,0.3064,"('C', 'C')",6.0,1,0.68,5.59,,
237,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.3048,0.3048,"('C', 'C')",6.0,1,0.68,5.59,,
238,pd_N2,matrix,2,0.2,D,C,5.0,0.0,1.0,4.0,0.3033,0.3033,"('D', 'C')",5.0,0,0.67,5.58,,
239,pd_N2,matrix,2,0.2,C,D,0.0,5.0,4.0,1.0,0.3018,0.3018,"('C', 'D')",5.0,0,0.66,5.57,,
240,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.3003,0.3003,"('C', 'C')",6.0,1,0.67,5.58,,
241,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2988,0.2988,"('C', 'C')",6.0,1,0.67,5.58,,
242,pd_N2,matrix,2,0.2,D,C,5.0,0.0,1.0,4.0,0.2973,0.2973,"('D', 'C')",5.0,0,0.66,5.57,,
243,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2958,0.2958,"('C', 'C')",6.0,1,0.66,5.57,,
244,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2943,0.2943,"('C', 'C')",6.0,1,0.66,5.57,,
245,pd_N2,matrix,2,0.2,C,D,0.0,5.0,4.0,1.0,0.2929,0.2929,"('C', 'D')",5.0,0,0.65,5.56,,
246,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2914,0.2914,"('C', 'C')",6.0,1,0.65,5.56,,
247,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2899,0.2899,"('C', 'C')",6.0,1,0.66,5.6,,
248,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2885,0.2885,"('C', 'C')",6.0,1,0.66,5.6,,
249,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.287,0.287,"('C', 'C')",6.0,1,0.66,5.6,,
250,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2856,0.2856,"('C', 'C')",6.0,1,0.66,5.6,,
251,pd_N2,matrix,2,0.2,D,C,5.0,0.0,1.0,4.0,0.2842,0.2842,"('D', 'C')",5.0,0,0.66,5.6,,
252,pd_N2,matrix,2,0.2,D,D,1.0,1.0,1.0,1.0,0.2828,0.2828,"('D', 'D')",2.0,0,0.65,5.56,,
253,pd_N2,matrix,2,0.2,D,C,5.0,0.0,1.0,4.0,0.2813,0.2813,"('D', 'C')",5.0,0,0.65,5.56,,
254,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2799,0.2799,"('C', 'C')",6.0,1,0.65,5.56,,
255,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2785,0.2785,"('C', 'C')",6.0,1,0.65,5.56,,
256,pd_N2,matrix,2,0.2,C,D,0.0,5.0,4.0,1.0,0.2771,0.2771,"('C', 'D')",5.0,0,0.65,5.56,,
257,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2758,0.2758,"('C', 'C')",6.0,1,0.65,5.56,,
258,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2744,0.2744,"('C', 'C')",6.0,1,0.65,5.56,,
259,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.273,0.273,"('C', 'C')",6.0,1,0.65,5.56,,
260,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2716,0.2716,"('C', 'C')",6.0,1,0.65,5.56,,
261,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2703,0.2703,"('C', 'C')",6.0,1,0.66,5.57,,
262,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2689,0.2689,"('C', 'C')",6.0,1,0.66,5.57,,
263,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2676,0.2676,"('C', 'C')",6.0,1,0.66,5.57,,
264,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2663,0.2663,"('C', 'C')",6.0,1,0.67,5.58,,
265,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2649,0.2649,"('C', 'C')",6.0,1,0.68,5.59,,
266,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2636,0.2636,"('C', 'C')",6.0,1,0.69,5.6,,
267,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2623,0.2623,"('C', 'C')",6.0,1,0.69,5.6,,
268,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.261,0.261,"('C', 'C')",6.0,1,0.69,5.6,,
269,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2597,0.2597,"('C', 'C')",6.0,1,0.7,5.61,,
270,pd_N2,matrix,2,0.2,C,D,0.0,5.0,4.0,1.0,0.2584,0.2584,"('C', 'D')",5.0,0,0.7,5.61,,
271,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2571,0.2571,"('C', 'C')",6.0,1,0.71,5.62,,
272,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2558,0.2558,"('C', 'C')",6.0,1,0.72,5.63,,
273,pd_N2,matrix,2,0.2,C,D,0.0,5.0,4.0,1.0,0.2545,0.2545,"('C', 'D')",5.0,0,0.71,5.62,,
274,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2532,0.2532,"('C', 'C')",6.0,1,0.72,5.63,,
275,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.252,0.252,"('C', 'C')",6.0,1,0.73,5.64,,
276,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2507,0.2507,"('C', 'C')",6.0,1,0.73,5.64,,
277,pd_N2,matrix,2,0.2,D,C,5.0,0.0,1.0,4.0,0.2495,0.2495,"('D', 'C')",5.0,0,0.73,5.64,,
278,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2482,0.2482,"('C', 'C')",6.0,1,0.74,5.65,,
279,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.247,0.247,"('C', 'C')",6.0,1,0.74,5.65,,
280,pd_N2,matrix,2,0.2,C,D,0.0,5.0,4.0,1.0,0.2457,0.2457,"('C', 'D')",5.0,0,0.73,5.64,,
281,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2445,0.2445,"('C', 'C')",6.0,1,0.74,5.65,,
282,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2433,0.2433,"('C', 'C')",6.0,1,0.75,5.66,,
283,pd_N2,matrix,2,0.2,D,C,5.0,0.0,1.0,4.0,0.2421,0.2421,"('D', 'C')",5.0,0,0.75,5.69,,
284,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2409,0.2409,"('C', 'C')",6.0,1,0.76,5.7,,
285,pd_N2,matrix,2,0.2,C,D,0.0,5.0,4.0,1.0,0.2397,0.2397,"('C', 'D')",5.0,0,0.76,5.7,,
286,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2385,0.2385,"('C', 'C')",6.0,1,0.77,5.71,,
287,pd_N2,matrix,2,0.2,C,D,0.0,5.0,4.0,1.0,0.2373,0.2373,"('C', 'D')",5.0,0,0.76,5.7,,
288,pd_N2,matrix,2,0.2,D,C,5.0,0.0,1.0,4.0,0.2361,0.2361,"('D', 'C')",5.0,0,0.75,5.69,,
289,pd_N2,matrix,2,0.2,C,D,0.0,5.0,4.0,1.0,0.2349,0.2349,"('C', 'D')",5.0,0,0.74,5.68,,
290,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2337,0.2337,"('C', 'C')",6.0,1,0.74,5.68,,
291,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2326,0.2326,"('C', 'C')",6.0,1,0.74,5.68,,
292,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2314,0.2314,"('C', 'C')",6.0,1,0.74,5.68,,
293,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2302,0.2302,"('C', 'C')",6.0,1,0.75,5.69,,
294,pd_N2,matrix,2,0.2,C,D,0.0,5.0,4.0,1.0,0.2291,0.2291,"('C', 'D')",5.0,0,0.75,5.69,,
295,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2279,0.2279,"('C', 'C')",6.0,1,0.75,5.69,,
296,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2268,0.2268,"('C', 'C')",6.0,1,0.75,5.69,,
297,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2257,0.2257,"('C', 'C')",6.0,1,0.75,5.69,,
298,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2245,0.2245,"('C', 'C')",6.0,1,0.75,5.69,,
299,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2234,0.2234,"('C', 'C')",6.0,1,0.75,5.69,,
300,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2223,0.2223,"('C', 'C')",6.0,1,0.75,5.69,,
301,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2212,0.2212,"('C', 'C')",6.0,1,0.75,5.69,,
302,pd_N2,matrix,2,0.2,D,D,1.0,1.0,1.0,1.0,0.2201,0.2201,"('D', 'D')",2.0,0,0.74,5.65,,
303,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.219,0.219,"('C', 'C')",6.0,1,0.74,5.65,,
304,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2179,0.2179,"('C', 'C')",6.0,1,0.74,5.65,,
305,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2168,0.2168,"('C', 'C')",6.0,1,0.74,5.65,,
306,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2157,0.2157,"('C', 'C')",6.0,1,0.74,5.65,,
307,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2146,0.2146,"('C', 'C')",6.0,1,0.74,5.65,,
308,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2136,0.2136,"('C', 'C')",6.0,1,0.74,5.65,,
309,pd_N2,matrix,2,0.2,C,D,0.0,5.0,4.0,1.0,0.2125,0.2125,"('C', 'D')",5.0,0,0.73,5.64,,
310,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2114,0.2114,"('C', 'C')",6.0,1,0.73,5.64,,
311,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2104,0.2104,"('C', 'C')",6.0,1,0.73,5.64,,
312,pd_N2,matrix,2,0.2,C,D,0.0,5.0,4.0,1.0,0.2093,0.2093,"('C', 'D')",5.0,0,0.72,5.63,,
313,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2083,0.2083,"('C', 'C')",6.0,1,0.72,5.63,,
314,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2072,0.2072,"('C', 'C')",6.0,1,0.72,5.63,,
315,pd_N2,matrix,2,0.2,D,C,5.0,0.0,1.0,4.0,0.2062,0.2062,"('D', 'C')",5.0,0,0.72,5.63,,
316,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2052,0.2052,"('C', 'C')",6.0,1,0.72,5.63,,
317,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2041,0.2041,"('C', 'C')",6.0,1,0.73,5.67,,
318,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2031,0.2031,"('C', 'C')",6.0,1,0.74,5.68,,
319,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2021,0.2021,"('C', 'C')",6.0,1,0.74,5.68,,
320,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2011,0.2011,"('C', 'C')",6.0,1,0.74,5.68,,
321,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.2001,0.2001,"('C', 'C')",6.0,1,0.74,5.68,,
322,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1991,0.1991,"('C', 'C')",6.0,1,0.74,5.68,,
323,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1981,0.1981,"('C', 'C')",6.0,1,0.75,5.69,,
324,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1971,0.1971,"('C', 'C')",6.0,1,0.75,5.69,,
325,pd_N2,matrix,2,0.2,C,D,0.0,5.0,4.0,1.0,0.1961,0.1961,"('C', 'D')",5.0,0,0.74,5.68,,
326,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1951,0.1951,"('C', 'C')",6.0,1,0.74,5.68,,
327,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1942,0.1942,"('C', 'C')",6.0,1,0.75,5.69,,
328,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1932,0.1932,"('C', 'C')",6.0,1,0.75,5.69,,
329,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1922,0.1922,"('C', 'C')",6.0,1,0.75,5.69,,
330,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1913,0.1913,"('C', 'C')",6.0,1,0.75,5.69,,
331,pd_N2,matrix,2,0.2,C,D,0.0,5.0,4.0,1.0,0.1903,0.1903,"('C', 'D')",5.0,0,0.75,5.69,,
332,pd_N2,matrix,2,0.2,D,D,1.0,1.0,1.0,1.0,0.1893,0.1893,"('D', 'D')",2.0,0,0.74,5.65,,
333,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1884,0.1884,"('C', 'C')",6.0,1,0.74,5.65,,
334,pd_N2,matrix,2,0.2,D,C,5.0,0.0,1.0,4.0,0.1875,0.1875,"('D', 'C')",5.0,0,0.74,5.65,,
335,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1865,0.1865,"('C', 'C')",6.0,1,0.74,5.65,,
336,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1856,0.1856,"('C', 'C')",6.0,1,0.74,5.65,,
337,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1847,0.1847,"('C', 'C')",6.0,1,0.74,5.65,,
338,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1837,0.1837,"('C', 'C')",6.0,1,0.75,5.66,,
339,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1828,0.1828,"('C', 'C')",6.0,1,0.76,5.67,,
340,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1819,0.1819,"('C', 'C')",6.0,1,0.76,5.67,,
341,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.181,0.181,"('C', 'C')",6.0,1,0.76,5.67,,
342,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1801,0.1801,"('C', 'C')",6.0,1,0.77,5.68,,
343,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1792,0.1792,"('C', 'C')",6.0,1,0.77,5.68,,
344,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1783,0.1783,"('C', 'C')",6.0,1,0.77,5.68,,
345,pd_N2,matrix,2,0.2,D,C,5.0,0.0,1.0,4.0,0.1774,0.1774,"('D', 'C')",5.0,0,0.77,5.68,,
346,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1765,0.1765,"('C', 'C')",6.0,1,0.77,5.68,,
347,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1756,0.1756,"('C', 'C')",6.0,1,0.77,5.68,,
348,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1748,0.1748,"('C', 'C')",6.0,1,0.77,5.68,,
349,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1739,0.1739,"('C', 'C')",6.0,1,0.77,5.68,,
350,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.173,0.173,"('C', 'C')",6.0,1,0.77,5.68,,
351,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1721,0.1721,"('C', 'C')",6.0,1,0.78,5.69,,
352,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1713,0.1713,"('C', 'C')",6.0,1,0.79,5.73,,
353,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1704,0.1704,"('C', 'C')",6.0,1,0.8,5.74,,
354,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1696,0.1696,"('C', 'C')",6.0,1,0.8,5.74,,
355,pd_N2,matrix,2,0.2,D,C,5.0,0.0,1.0,4.0,0.1687,0.1687,"('D', 'C')",5.0,0,0.79,5.73,,
356,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1679,0.1679,"('C', 'C')",6.0,1,0.8,5.74,,
357,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.167,0.167,"('C', 'C')",6.0,1,0.8,5.74,,
358,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1662,0.1662,"('C', 'C')",6.0,1,0.8,5.74,,
359,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1654,0.1654,"('C', 'C')",6.0,1,0.8,5.74,,
360,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1646,0.1646,"('C', 'C')",6.0,1,0.8,5.74,,
361,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1637,0.1637,"('C', 'C')",6.0,1,0.8,5.74,,
362,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1629,0.1629,"('C', 'C')",6.0,1,0.8,5.74,,
363,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1621,0.1621,"('C', 'C')",6.0,1,0.8,5.74,,
364,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1613,0.1613,"('C', 'C')",6.0,1,0.8,5.74,,
365,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1605,0.1605,"('C', 'C')",6.0,1,0.8,5.74,,
366,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1597,0.1597,"('C', 'C')",6.0,1,0.8,5.74,,
367,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1589,0.1589,"('C', 'C')",6.0,1,0.8,5.74,,
368,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1581,0.1581,"('C', 'C')",6.0,1,0.8,5.74,,
369,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1573,0.1573,"('C', 'C')",6.0,1,0.8,5.74,,
370,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1565,0.1565,"('C', 'C')",6.0,1,0.81,5.75,,
371,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1557,0.1557,"('C', 'C')",6.0,1,0.81,5.75,,
372,pd_N2,matrix,2,0.2,C,D,0.0,5.0,4.0,1.0,0.1549,0.1549,"('C', 'D')",5.0,0,0.8,5.74,,
373,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1542,0.1542,"('C', 'C')",6.0,1,0.81,5.75,,
374,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1534,0.1534,"('C', 'C')",6.0,1,0.81,5.75,,
375,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1526,0.1526,"('C', 'C')",6.0,1,0.81,5.75,,
376,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1519,0.1519,"('C', 'C')",6.0,1,0.81,5.75,,
377,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1511,0.1511,"('C', 'C')",6.0,1,0.82,5.76,,
378,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1504,0.1504,"('C', 'C')",6.0,1,0.82,5.76,,
379,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1496,0.1496,"('C', 'C')",6.0,1,0.82,5.76,,
380,pd_N2,matrix,2,0.2,C,D,0.0,5.0,4.0,1.0,0.1489,0.1489,"('C', 'D')",5.0,0,0.82,5.76,,
381,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1481,0.1481,"('C', 'C')",6.0,1,0.82,5.76,,
382,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1474,0.1474,"('C', 'C')",6.0,1,0.82,5.76,,
383,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1466,0.1466,"('C', 'C')",6.0,1,0.83,5.77,,
384,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1459,0.1459,"('C', 'C')",6.0,1,0.83,5.77,,
385,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1452,0.1452,"('C', 'C')",6.0,1,0.84,5.78,,
386,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1444,0.1444,"('C', 'C')",6.0,1,0.84,5.78,,
387,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.1437,0.1437,"('C', 'C')",6.0,1,0.85,5.79,,
